Region,location_id,age_group_id,sex_id,year_id,cause_name,level,severity,metric_id,mean,lower,upper
AMR,44564,22,3,2021,Gonococcal infection,3,moderate and severe,3,1.10913043390233E-06,8.16715583443438E-07,1.47894463480552E-06
AMR,44564,22,3,2021,Other sexually transmitted infections,3,moderate and severe,3,1.42400465932241E-05,1.06132596581484E-05,1.87093063623198E-05
AMR,44564,22,3,2021,Cervical cancer,3,moderate and severe,3,7.94050727556844E-05,7.01148682706968E-05,8.69468584799853E-05
AMR,44564,22,3,2021,Uterine cancer,3,moderate and severe,3,9.27405001752245E-05,8.6424621603215E-05,9.81988160669919E-05
AMR,44564,22,3,2021,Ovarian cancer,3,moderate and severe,3,5.93135745389269E-05,5.53188479198473E-05,6.36269279608816E-05
AMR,44564,22,3,2021,Other gynecological diseases,3,moderate and severe,3,0.00325154889965332,0.00225017941677359,0.0046691467056577
AMR,44564,22,3,2021,Endometriosis,3,moderate and severe,3,0.000300990672540471,0.000175311779934751,0.000457448171468176
AMR,44564,22,3,2021,Uterine fibroids,3,moderate and severe,3,3.095442400364E-06,2.30090252697497E-06,4.03846024661982E-06
EMR,44567,22,3,2021,Upper respiratory infections,3,moderate and severe,3,5.52247325466693E-06,4.02068686049649E-06,7.51683222509365E-06
EMR,44567,22,3,2021,Schistosomiasis,3,moderate and severe,3,1.08998732173591E-06,9.68215505984907E-07,1.2468030310078E-06
EMR,44567,22,3,2021,Onchocerciasis,3,moderate and severe,3,2.74156546424899E-05,2.00077961089579E-05,3.34615409371199E-05
EMR,44567,22,3,2021,Trachoma,3,moderate and severe,3,0.000178697288875544,0.000128944997790058,0.000240127105552764
EMR,44567,22,3,2021,Dengue,3,moderate and severe,3,0.000145090588105534,3.75051873727598E-06,0.000416414394184214
EMR,44567,22,3,2021,Iodine deficiency,3,moderate and severe,3,0.000345046999430757,0.000203383058650718,0.000513342052818131
EMR,44567,22,3,2021,Vitamin A deficiency,3,moderate and severe,3,0.00025494449224367,0.000187910503285204,0.000328663272018873
EMR,44567,22,3,2021,Other unspecified infectious diseases,3,moderate and severe,3,1.17984274298988E-06,8.3218880017971E-07,1.74664305405602E-06
EMR,44567,22,3,2021,Esophageal cancer,3,moderate and severe,3,1.24178683125616E-05,1.00269933874155E-05,1.4100683580088E-05
EMR,44567,22,3,2021,Stomach cancer,3,moderate and severe,3,2.69051711343716E-05,1.91051633586536E-05,3.10480713164512E-05
EMR,44567,22,3,2021,injuries,3,moderate and severe,3,0.00854515994509866,0.00721481925037988,0.0102992698279507
EMR,44567,22,3,2021,Liver cancer due to hepatitis B,3,moderate and severe,3,3.83404830654542E-06,2.83053636469426E-06,4.96300483617868E-06
EMR,44567,22,3,2021,Liver cancer due to hepatitis C,3,moderate and severe,3,7.70142240064172E-06,6.2351708789421E-06,9.28288044434682E-06
EMR,44567,22,3,2021,Liver cancer due to alcohol use,3,moderate and severe,3,1.6559914556629E-06,1.2250612117555E-06,2.25533143015589E-06
EMR,44567,22,3,2021,Liver cancer due to other causes,3,moderate and severe,3,9.02538969566768E-07,6.87019066838838E-07,1.23051473550289E-06
EMR,44567,22,3,2021,Larynx cancer,3,moderate and severe,3,1.43917121510468E-05,1.11301708701029E-05,1.69443995028404E-05
EMR,44567,22,3,2021,"Tracheal, bronchus, and lung cancer",3,moderate and severe,3,3.61300001514804E-05,2.82577634347736E-05,4.18255097426752E-05
EMR,44567,22,3,2021,Breast cancer,3,moderate and severe,3,9.55944715082882E-05,8.07050132802221E-05,0.000109302494316735
EMR,44567,22,3,2021,Prostate cancer,3,moderate and severe,3,7.52693159134603E-05,5.47601101812892E-05,9.58620800784598E-05
EMR,44567,22,3,2021,Colon and rectum cancer,3,moderate and severe,3,4.12970851303788E-05,3.52256439672704E-05,4.63787353062867E-05
EMR,44567,22,3,2021,Lip and oral cavity cancer,3,moderate and severe,3,2.47338736684693E-05,2.06283263013398E-05,2.91011513874086E-05
EMR,44567,22,3,2021,Nasopharynx cancer,3,moderate and severe,3,3.84308249668609E-06,3.12569740973152E-06,4.4307110409793E-06
EMR,44567,22,3,2021,Other pharynx cancer,3,moderate and severe,3,3.95273430643138E-06,3.14645787738071E-06,5.26327572279387E-06
EMR,44567,22,3,2021,Gallbladder and biliary tract cancer,3,moderate and severe,3,4.81235387250966E-06,3.52364875532803E-06,6.4170576597764E-06
EMR,44567,22,3,2021,Pancreatic cancer,3,moderate and severe,3,8.92932142453584E-06,7.33126647113448E-06,1.0170384106351E-05
EMR,44567,22,3,2021,Malignant skin melanoma,3,moderate and severe,3,3.25498271232187E-06,1.99405713413892E-06,3.90296141000571E-06
EMR,44567,22,3,2021,Testicular cancer,3,moderate and severe,3,5.35282968731288E-06,4.43786974129729E-06,6.04797132338153E-06
EMR,44567,22,3,2021,Kidney cancer,3,moderate and severe,3,7.73858485778469E-06,5.95182251548456E-06,8.69810203468148E-06
EMR,44567,22,3,2021,Bladder cancer,3,moderate and severe,3,4.85582995579493E-05,3.82267919303928E-05,6.43713176551008E-05
EMR,44567,22,3,2021,Brain and central nervous system cancer,3,moderate and severe,3,1.90921933383093E-05,1.2674105951857E-05,2.23234872778795E-05
EMR,44567,22,3,2021,Thyroid cancer,3,moderate and severe,3,9.80997472803195E-06,7.75170723862149E-06,1.13310822748669E-05
EMR,44567,22,3,2021,Mesothelioma,3,moderate and severe,3,6.01321230319531E-07,4.49880478317035E-07,7.25265917366738E-07
EMR,44567,22,3,2021,Hodgkin lymphoma,3,moderate and severe,3,4.89064412878299E-06,3.12469318271295E-06,6.48364755830791E-06
EMR,44567,22,3,2021,Multiple myeloma,3,moderate and severe,3,6.53960343241613E-06,4.57191285580056E-06,8.16027741256135E-06
EMR,44567,22,3,2021,Ischemic heart disease,3,moderate and severe,3,0.000523417618464931,0.000414214140503086,0.000629832422085334
EMR,44567,22,3,2021,Ischemic stroke,3,moderate and severe,3,0.00177841556191963,0.00167395347889985,0.00189047075270958
EMR,44567,22,3,2021,Intracerebral hemorrhage,3,moderate and severe,3,0.000410953703668403,0.00037945315699184,0.000443244383299618
EMR,44567,22,3,2021,Hypertensive heart disease,3,moderate and severe,3,0.000359578261427034,0.000274191230193696,0.000453366421026919
EMR,44567,22,3,2021,Endocarditis,3,moderate and severe,3,5.67306551778864E-06,4.5317347441427E-06,6.92803405221277E-06
EMR,44567,22,3,2021,Other cardiovascular and circulatory diseases,3,moderate and severe,3,0.00182844729664838,0.00134488660394434,0.00236314645945657
EMR,44567,22,3,2021,Chronic obstructive pulmonary disease,3,moderate and severe,3,0.00389319204585942,0.00335368630743083,0.00456441434081291
EMR,44567,22,3,2021,Silicosis,3,moderate and severe,3,1.6926745586155E-06,1.18322350982108E-06,2.08244829417051E-06
EMR,44567,22,3,2021,Asbestosis,3,moderate and severe,3,1.14840688923474E-06,8.07049985746019E-07,1.41185180851224E-06
EMR,44567,22,3,2021,Coal workers pneumoconiosis,3,moderate and severe,3,5.32633587110459E-07,3.86611396998744E-07,6.36979724348539E-07
EMR,44567,22,3,2021,Other pneumoconiosis,3,moderate and severe,3,2.7742194027426E-06,1.95584932160919E-06,3.41962716058868E-06
EMR,44567,22,3,2021,Interstitial lung disease and pulmonary sarcoidosis,3,moderate and severe,3,7.75374240887749E-05,6.09266784608499E-05,9.65828975050519E-05
EMR,44567,22,3,2021,Vascular intestinal disorders,3,moderate and severe,3,6.50056377075144E-06,5.57429525426983E-06,7.82091836794124E-06
EMR,44567,22,3,2021,Alzheimer's disease and other dementias,3,moderate and severe,3,0.00145793210929158,0.00124436620902489,0.00169403127140798
EMR,44567,22,3,2021,Parkinson's disease,3,moderate and severe,3,0.000236231750636962,0.000200628140788151,0.000276508054491
EMR,44567,22,3,2021,Idiopathic epilepsy,3,moderate and severe,3,0.00245135102074323,0.00166802756930079,0.00344111556549465
EMR,44567,22,3,2021,Multiple sclerosis,3,moderate and severe,3,0.000221452777456745,0.00018692756713265,0.000262957136977219
EMR,44567,22,3,2021,Other neurological disorders,3,moderate and severe,3,6.36203550443351E-06,4.44585610350998E-06,8.59498428921199E-06
EMR,44567,22,3,2021,Schizophrenia,3,moderate and severe,3,0.00244973752996531,0.00205144891844385,0.00296906227418864
EMR,44567,22,3,2021,Alcohol use disorders,3,moderate and severe,3,0.000909991439182681,0.000672272172393142,0.00113157074478806
EMR,44567,22,3,2021,Major depressive disorder,3,moderate and severe,3,0.011726257597637,0.008374398823213,0.0158450100520777
EMR,44567,22,3,2021,Bipolar disorder,3,moderate and severe,3,0.00300620876552249,0.00203937274923196,0.00417539796524039
EMR,44567,22,3,2021,Anxiety disorders,3,moderate and severe,3,0.00953747376171746,0.00647046805074606,0.0144776304565688
EMR,44567,22,3,2021,Anorexia nervosa,3,moderate and severe,3,0.000414977791888671,0.000285423009327115,0.000586996049328317
EMR,44567,22,3,2021,Bulimia nervosa,3,moderate and severe,3,0.00176215049685782,0.00124472419728905,0.00238138135420446
EMR,44567,22,3,2021,Idiopathic developmental intellectual disability,3,moderate and severe,3,0.000568578986877611,0.000152710543775168,0.00116228981086609
EMR,44567,22,3,2021,Thalassemias,3,moderate and severe,3,7.71863599231755E-06,5.81334184800504E-06,1.04632969098258E-05
EMR,44567,22,3,2021,Other hemoglobinopathies and hemolytic anemias,3,moderate and severe,3,5.34466837419594E-06,3.84507858920235E-06,7.52682169199081E-06
EMR,44567,22,3,2021,Rheumatoid arthritis,3,moderate and severe,3,0.000215844236112113,0.000144184925082997,0.000297397960455461
EMR,44567,22,3,2021,Osteoarthritis hip,3,moderate and severe,3,0.000181481174563907,5.46960621476415E-07,0.00065735753530482
EMR,44567,22,3,2021,Osteoarthritis knee,3,moderate and severe,3,0.00220233920195197,6.53638044772059E-06,0.00816309836065889
EMR,44567,22,3,2021,Low back pain,3,moderate and severe,3,0.0198722934741201,0.017368704353239,0.0229571404933675
EMR,44567,22,3,2021,Neck pain,3,moderate and severe,3,0.00566722279478198,0.00416427276404551,0.0075723143162595
EMR,44567,22,3,2021,Gout,3,moderate and severe,3,0.000350410883172019,0.000264848347629938,0.000433031337948302
EMR,44567,22,3,2021,Other musculoskeletal disorders,3,moderate and severe,3,0.00870906152936332,0.00690690640483701,0.010885004318259
EMR,44567,22,3,2021,Other congenital birth defects,3,moderate and severe,3,0.000592006390749537,0.0002450627170307,0.00113706930122513
EMR,44567,22,3,2021,Atopic dermatitis,3,moderate and severe,3,0.000897849703681543,0.000174264428806016,0.00169459148949079
EMR,44567,22,3,2021,Psoriasis,3,moderate and severe,3,0.000796512596707371,0.000665310694099252,0.000965107918816396
EMR,44567,22,3,2021,Urticaria,3,moderate and severe,3,0.00236523527408615,0.00181809109597663,0.00294329798486344
EMR,44567,22,3,2021,Glaucoma,3,moderate and severe,3,0.000615321119983807,0.000517614427052409,0.000719067285478576
EMR,44567,22,3,2021,Cataract,3,moderate and severe,3,0.00405806010840354,0.00365821496120421,0.00456026475350027
EMR,44567,22,3,2021,Age-related macular degeneration,3,moderate and severe,3,0.000368887008609501,0.000303402433539248,0.000466047294132617
EMR,44567,22,3,2021,Refraction disorders,3,moderate and severe,3,0.00177005942258298,0.00157749668711454,0.00194936147901513
EMR,44567,22,3,2021,Age-related and other hearing loss,3,moderate and severe,3,0.00367048358446596,0.00296988437931561,0.00439136905879079
EMR,44567,22,3,2021,Other vision loss,3,moderate and severe,3,0.00182993015586202,0.00159315915697195,0.00206847288766777
EMR,44567,22,3,2021,Contact dermatitis,3,moderate and severe,3,0.000651835361812623,0.00039103220335256,0.000918058767699778
EMR,44567,22,3,2021,Diarrheal diseases,3,moderate and severe,3,1.88031622884191E-06,1.28419529304716E-06,2.62902060805842E-06
EMR,44567,22,3,2021,Lower respiratory infections,3,moderate and severe,3,1.98284001518705E-06,1.16050135604077E-06,3.15862531460103E-06
EMR,44567,22,3,2021,Other mental disorders,3,moderate and severe,3,0.00100566162744881,0.000624775980160158,0.00158262265042003
EMR,44567,22,3,2021,Cysticercosis,3,moderate and severe,3,5.91686230190349E-06,3.65687626990937E-06,8.59773369728361E-06
EMR,44567,22,3,2021,Opioid use disorders,3,moderate and severe,3,0.00157617933838304,0.00132055065139053,0.00180908260431664
EMR,44567,22,3,2021,Hemolytic disease and other neonatal jaundice,3,moderate and severe,3,0.000351242921975363,0.000319819938341768,0.000391549984687328
EMR,44567,22,3,2021,Neonatal preterm birth,3,moderate and severe,3,0.00422001450365928,0.00379238554773789,0.00466850286104317
EMR,44567,22,3,2021,Neonatal encephalopathy due to birth asphyxia and trauma,3,moderate and severe,3,0.00083397210790388,0.000704527841970408,0.000951529991461802
EMR,44567,22,3,2021,Tetanus,3,moderate and severe,3,8.25174333065055E-07,7.64041416891852E-07,8.91011870510608E-07
EMR,44567,22,3,2021,Cystic echinococcosis,3,moderate and severe,3,3.05511977225983E-06,2.06373545177021E-06,4.28545285071895E-06
EMR,44567,22,3,2021,Encephalitis,3,moderate and severe,3,0.000165927165315692,0.000146171895445932,0.000187068247627967
EMR,44567,22,3,2021,Cocaine use disorders,3,moderate and severe,3,3.292153133679E-05,2.11992013939706E-05,4.81791452396189E-05
EMR,44567,22,3,2021,Amphetamine use disorders,3,moderate and severe,3,8.39966809379819E-05,4.71566069037164E-05,0.000119312516055662
EMR,44567,22,3,2021,Cannabis use disorders,3,moderate and severe,3,0.000111010832603893,6.92290492760963E-05,0.000177269861340773
EMR,44567,22,3,2021,Conduct disorder,3,moderate and severe,3,0.00324180464641169,0.0021032348400058,0.00440882495557983
EMR,44567,22,3,2021,Malaria,3,moderate and severe,3,2.45786482022437E-05,2.22902954439496E-05,2.75414007116775E-05
EMR,44567,22,3,2021,Atrial fibrillation and flutter,3,moderate and severe,3,0.000855823075378902,0.000673668046805114,0.00114774556052841
EMR,44567,22,3,2021,Sickle cell disorders,3,moderate and severe,3,0.000118824862865394,9.83924266251023E-05,0.000149138600772941
EMR,44567,22,3,2021,Otitis media,3,moderate and severe,3,2.4508028998534E-05,1.77085828109128E-05,3.40519964227317E-05
EMR,44567,22,3,2021,Rheumatic heart disease,3,moderate and severe,3,9.27740952585964E-05,7.30984894032094E-05,0.000114461248408264
EMR,44567,22,3,2021,Motor neuron disease,3,moderate and severe,3,8.71962419015448E-06,6.87566805546436E-06,1.05624946141606E-05
EMR,44567,22,3,2021,Acute lymphoid leukemia,3,moderate and severe,3,8.29779614718552E-06,5.17995695613654E-06,1.01947496249545E-05
EMR,44567,22,3,2021,Acute myeloid leukemia,3,moderate and severe,3,7.45594548000151E-06,5.3787134529182E-06,1.05654671955316E-05
EMR,44567,22,3,2021,Chronic lymphoid leukemia,3,moderate and severe,3,6.37531531275546E-06,2.5683403294001E-06,8.50179603000588E-06
EMR,44567,22,3,2021,Chronic myeloid leukemia,3,moderate and severe,3,2.27768417485511E-06,1.19396102860115E-06,2.96027832442649E-06
EMR,44567,22,3,2021,Down syndrome,3,moderate and severe,3,8.11328297288153E-05,6.55177051323197E-05,9.88179768632662E-05
EMR,44567,22,3,2021,Other chromosomal abnormalities,3,moderate and severe,3,0.000193690822047741,0.00016449272735713,0.000226513422644596
EMR,44567,22,3,2021,Neonatal sepsis and other neonatal infections,3,moderate and severe,3,0.000712138633681124,0.000473672684149619,0.000934874758275263
EMR,44567,22,3,2021,Autism spectrum disorders,3,moderate and severe,3,0.00250047178517974,0.00198629595072074,0.00317331249102681
EMR,44567,22,3,2021,Migraine,3,moderate and severe,3,0.0162014661769608,0.00466429198113834,0.0314998662733962
EMR,44567,22,3,2021,Tension-type headache,3,moderate and severe,3,0.0016631939380064,0.000984677222391981,0.00240645709384009
EMR,44567,22,3,2021,Chronic kidney disease due to hypertension,3,moderate and severe,3,0.000138291706665694,0.000110707456085575,0.000171577770400973
EMR,44567,22,3,2021,Chronic kidney disease due to glomerulonephritis,3,moderate and severe,3,0.000126031649682224,9.57295329015652E-05,0.000161735863719092
EMR,44567,22,3,2021,Chronic kidney disease due to other and unspecified causes,3,moderate and severe,3,0.000355053850271432,0.000287243252768919,0.000424256287362464
EMR,44567,22,3,2021,Other leukemia,3,moderate and severe,3,5.3236580755673E-06,3.28417450839295E-06,8.98395158539595E-06
EMR,44567,22,3,2021,Drug-susceptible tuberculosis,3,moderate and severe,3,0.00108219761060112,0.00093279789130853,0.00126787592205054
EMR,44567,22,3,2021,Multidrug-resistant tuberculosis without extensive drug resistance,3,moderate and severe,3,6.02267618373368E-05,2.75895373154066E-05,0.000133729504817739
EMR,44567,22,3,2021,Extensively drug-resistant tuberculosis,3,moderate and severe,3,1.25721740495812E-06,5.3643308998629E-07,2.89203952921245E-06
EMR,44567,22,3,2021,Myocarditis,3,moderate and severe,3,6.62411940181939E-06,5.27142981086994E-06,8.28459722031225E-06
EMR,44567,22,3,2021,Alcoholic cardiomyopathy,3,moderate and severe,3,1.62658771839572E-06,1.3004445348998E-06,2.14107434174365E-06
EMR,44567,22,3,2021,Other cardiomyopathy,3,moderate and severe,3,0.000149710160594631,0.000118001103683201,0.000182051704452506
EMR,44567,22,3,2021,Congenital musculoskeletal and limb anomalies,3,moderate and severe,3,0.00168158014838785,0.00129347977788482,0.00209760948190461
EMR,44567,22,3,2021,Digestive congenital anomalies,3,moderate and severe,3,5.09296435209627E-07,1.97590181364172E-07,1.00190230702072E-06
EMR,44567,22,3,2021,Urogenital congenital anomalies,3,moderate and severe,3,0.000124057984268552,8.13143898626024E-05,0.000178098641297141
EMR,44567,22,3,2021,Neural tube defects,3,moderate and severe,3,0.000143726326367016,0.000124637135175362,0.000163681766692836
EMR,44567,22,3,2021,Protein-energy malnutrition,3,moderate and severe,3,8.49635026572303E-06,5.37034989478804E-06,1.29948014007139E-05
EMR,44567,22,3,2021,Non-melanoma skin cancer (squamous-cell carcinoma),3,moderate and severe,3,1.54117979204237E-07,7.43491527034818E-08,2.28899484422139E-07
EMR,44567,22,3,2021,Syphilis,3,moderate and severe,3,4.84776918293145E-05,4.06646768488719E-05,5.79189404591336E-05
EMR,44567,22,3,2021,"Inguinal, femoral, and abdominal hernia",3,moderate and severe,3,0.000414259683910908,0.000301358304294954,0.000542788056929083
EMR,44567,22,3,2021,Pancreatitis,3,moderate and severe,3,4.7701873808208E-05,1.7494114057227E-05,9.10613751857641E-05
EMR,44567,22,3,2021,Acne vulgaris,3,moderate and severe,3,0.00051885016668602,0.000200574619685259,0.00113951846773747
EMR,44567,22,3,2021,Congenital heart anomalies,3,moderate and severe,3,0.000188102932173342,0.000147617046707194,0.00022333945675515
EMR,44567,22,3,2021,Peptic ulcer disease,3,moderate and severe,3,3.76168162892731E-05,3.04463306465979E-05,4.55905988891095E-05
EMR,44567,22,3,2021,Gastritis and duodenitis,3,moderate and severe,3,3.08866100123997E-05,2.53822098087565E-05,3.75759086918238E-05
EMR,44567,22,3,2021,HIV/AIDS resulting in other diseases,3,moderate and severe,3,0.000144655165898627,4.78424050491327E-05,0.000370456755722421
EMR,44567,22,3,2021,HIV/AIDS - Drug-susceptible Tuberculosis,3,moderate and severe,3,1.87527794562007E-05,1.62790622233433E-05,2.15529057599913E-05
EMR,44567,22,3,2021,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,3,moderate and severe,3,1.13500325239804E-06,5.38987099239858E-07,1.94876475966215E-06
EMR,44567,22,3,2021,HIV/AIDS - Extensively drug-resistant Tuberculosis,3,moderate and severe,3,1.94708627032883E-08,1.01647433110578E-08,3.67392022072972E-08
EMR,44567,22,3,2021,Subarachnoid hemorrhage,3,moderate and severe,3,0.000191938795677266,0.00017563166378383,0.000209009405014369
EMR,44567,22,3,2021,Chronic kidney disease due to diabetes mellitus type 1,3,moderate and severe,3,3.44559388924942E-05,2.42025435490862E-05,5.17230790598385E-05
EMR,44567,22,3,2021,Chronic kidney disease due to diabetes mellitus type 2,3,moderate and severe,3,0.000188940973496191,0.00015273775844457,0.000243138559787239
EMR,44567,22,3,2021,Non-rheumatic calcific aortic valve disease,3,moderate and severe,3,9.42007271421672E-06,5.56316931304428E-06,1.52012851736448E-05
EMR,44567,22,3,2021,Non-rheumatic degenerative mitral valve disease,3,moderate and severe,3,1.29219159375257E-05,8.27498502001566E-06,2.20285618209725E-05
EMR,44567,22,3,2021,Other non-rheumatic valve diseases,3,moderate and severe,3,1.19518068043662E-06,9.44880821975781E-07,1.47151811004527E-06
EMR,44567,22,3,2021,Liver cancer due to NASH,3,moderate and severe,3,1.81580249342229E-06,1.35322188312364E-06,2.38908741093863E-06
EMR,44567,22,3,2021,Diabetes mellitus type 1,3,moderate and severe,3,2.5842163835044E-05,1.96283296164396E-05,3.28565701186588E-05
EMR,44567,22,3,2021,Diabetes mellitus type 2,3,moderate and severe,3,0.00099439231254749,0.000764800082899974,0.00120368626085897
EMR,44567,22,3,2021,Ulcerative colitis,3,moderate and severe,3,0.000142246701404552,0.000115096284924519,0.000181948547155241
EMR,44567,22,3,2021,Crohn's disease,3,moderate and severe,3,6.28888072887211E-05,5.1007023695932E-05,7.64752581407166E-05
EMR,44567,22,3,2021,Other malignant neoplasms,3,moderate and severe,3,9.85960865389162E-06,7.3859982913509E-06,1.15194444717002E-05
EMR,44567,22,3,2021,Meningitis,3,moderate and severe,3,0.000257100976987064,0.000231182173637649,0.000287213914974098
EMR,44567,22,3,2021,Osteoarthritis hand,3,moderate and severe,3,0.000533034928728862,1.65663962335138E-06,0.00198850596474472
EMR,44567,22,3,2021,Osteoarthritis other,3,moderate and severe,3,0.000423525385654813,1.36425050687534E-06,0.00154778023055713
EMR,44567,22,3,2021,Burkitt lymphoma,3,moderate and severe,3,3.78529140234256E-07,2.56808597271123E-07,5.03117973675305E-07
EMR,44567,22,3,2021,Other non-Hodgkin lymphoma,3,moderate and severe,3,2.8218651894611E-05,2.34847166237765E-05,3.20384059275419E-05
EMR,44567,22,3,2021,Hepatoblastoma,3,moderate and severe,3,5.08859824545682E-07,3.81901547478878E-07,6.67035578840199E-07
EMR,44567,22,3,2021,Retinoblastoma,3,moderate and severe,3,4.14974527862051E-07,2.44426998133696E-07,6.72352640947766E-07
EMR,44567,22,3,2021,Other eye cancers,3,moderate and severe,3,9.66568055507884E-07,5.76234973403582E-07,1.59389878663265E-06
EMR,44567,22,3,2021,Soft tissue and other extraosseous sarcomas,3,moderate and severe,3,7.55544575045227E-06,5.82082258164942E-06,1.15145903760188E-05
EMR,44567,22,3,2021,Malignant neoplasm of bone and articular cartilage,3,moderate and severe,3,1.55364860386945E-05,1.28241178087881E-05,2.0116165240658E-05
EMR,44567,22,3,2021,Neuroblastoma and other peripheral nervous cell tumors,3,moderate and severe,3,1.36603260321368E-06,8.78696025599587E-07,2.11012717962663E-06
EMR,44567,22,3,2021,Pulmonary Arterial Hypertension,3,moderate and severe,3,4.74340117831783E-06,3.732372680431E-06,5.89960298289682E-06
EMR,44567,22,3,2021,Cirrhosis and other chronic liver diseases due to hepatitis B,3,moderate and severe,3,8.38517096388563E-05,7.27813252901616E-05,0.000100751057968853
EMR,44567,22,3,2021,Cirrhosis and other chronic liver diseases due to hepatitis C,3,moderate and severe,3,0.0001115270789909,9.42156980828921E-05,0.000136096622196987
EMR,44567,22,3,2021,Cirrhosis and other chronic liver diseases due to alcohol use,3,moderate and severe,3,1.036242355343E-05,8.31996363438919E-06,1.32153832766146E-05
EMR,44567,22,3,2021,Cirrhosis and other chronic liver diseases due to other causes,3,moderate and severe,3,0.00017778452942808,0.000143245360655179,0.000210885616522568
EMR,44567,22,3,2021,Cirrhosis and other chronic liver diseases due to NAFLD,3,moderate and severe,3,1.4080596351448E-05,1.04339603904936E-05,1.89214286158469E-05
EMR,44567,22,3,2021,G6PD deficiency,3,moderate and severe,3,2.3010062817274E-06,1.67998129035934E-06,3.35609526224983E-06
EMR,44567,22,3,2021,Thyroid diseases,3,moderate and severe,3,1.2442171463778E-06,1.02563869051917E-06,1.53101296024197E-06
EMR,44567,22,3,2021,COVID-19,3,moderate and severe,3,0.00735680419830675,0.00261926529090496,0.0163726495877579
EMR,44567,22,3,2021,Maternal obstructed labor and uterine rupture,3,moderate and severe,3,0.000138315048947019,0.000102193197489869,0.000181243980414105
EMR,44567,22,3,2021,Chlamydial infection,3,moderate and severe,3,4.24280750259461E-06,2.80197875079209E-06,5.84691516074721E-06
EMR,44567,22,3,2021,Gonococcal infection,3,moderate and severe,3,8.86719570201978E-07,6.05080440959459E-07,1.22702521328792E-06
EMR,44567,22,3,2021,Other sexually transmitted infections,3,moderate and severe,3,1.24510318705495E-05,8.97100467685631E-06,1.71874976894355E-05
EMR,44567,22,3,2021,Cervical cancer,3,moderate and severe,3,2.07419037464311E-05,1.63268367229967E-05,2.44933623983424E-05
EMR,44567,22,3,2021,Uterine cancer,3,moderate and severe,3,1.74255717463683E-05,1.37940854738182E-05,2.10892934836079E-05
EMR,44567,22,3,2021,Ovarian cancer,3,moderate and severe,3,2.91327438929599E-05,2.22988442564164E-05,3.73982833448003E-05
EMR,44567,22,3,2021,Other gynecological diseases,3,moderate and severe,3,0.0075610570216816,0.00545019079914686,0.0107089652550739
EMR,44567,22,3,2021,Endometriosis,3,moderate and severe,3,0.000633833586415748,0.000362242752965118,0.00100218690157627
EMR,44567,22,3,2021,Uterine fibroids,3,moderate and severe,3,5.71739581618185E-06,4.0386450000445E-06,7.79367571733352E-06
EMR,44567,22,3,2021,Upper respiratory infections,3,moderate and severe,1,4268.2516110846,3107.53939015968,5809.667113896
EMR,44567,22,3,2021,Schistosomiasis,3,moderate and severe,1,842.437786028117,748.321848332142,963.638717726152
EMR,44567,22,3,2021,Onchocerciasis,3,moderate and severe,1,21189.2220569576,15463.7793680836,25862.0131647608
EMR,44567,22,3,2021,Trachoma,3,moderate and severe,1,138112.935267714,99660.0018105315,185591.28453443
EMR,44567,22,3,2021,Dengue,3,moderate and severe,1,112138.729854656,2898.72977279755,321841.56027439
EMR,44567,22,3,2021,Iodine deficiency,3,moderate and severe,1,266682.579218586,157192.262908587,396755.754702268
EMR,44567,22,3,2021,Vitamin A deficiency,3,moderate and severe,1,197043.460343896,145233.715293958,254019.797943503
EMR,44567,22,3,2021,Other unspecified infectious diseases,3,moderate and severe,1,911.88593522609,643.188481554329,1349.95891979453
EMR,44567,22,3,2021,Esophageal cancer,3,moderate and severe,1,9597.61758674635,7749.73978262425,10898.2447958881
EMR,44567,22,3,2021,Stomach cancer,3,moderate and severe,1,20794.6756362724,14766.1456244619,23996.672198552
EMR,44567,22,3,2021,injuries,3,moderate and severe,1,6604448.95261747,5576245.00274297,7960178.89249099
EMR,44567,22,3,2021,Liver cancer due to hepatitis B,3,moderate and severe,1,2963.28874885166,2187.68671964686,3835.84535605288
EMR,44567,22,3,2021,Liver cancer due to hepatitis C,3,moderate and severe,1,5952.33458874662,4819.08683341148,7174.62404704371
EMR,44567,22,3,2021,Liver cancer due to alcohol use,3,moderate and severe,1,1279.89541508459,946.834733211945,1743.11790503605
EMR,44567,22,3,2021,Liver cancer due to other causes,3,moderate and severe,1,697.561261643871,530.988581321354,951.049694597448
EMR,44567,22,3,2021,Larynx cancer,3,moderate and severe,1,11123.1771965686,8602.37208171483,13096.1178337516
EMR,44567,22,3,2021,"Tracheal, bronchus, and lung cancer",3,moderate and severe,1,27924.4324496677,21840.0775783194,32326.4217156223
EMR,44567,22,3,2021,Breast cancer,3,moderate and severe,1,73883.7905065855,62375.9114930631,84478.5526247168
EMR,44567,22,3,2021,Prostate cancer,3,moderate and severe,1,41993.908336331,30551.5072049328,53482.928001807
EMR,44567,22,3,2021,Colon and rectum cancer,3,moderate and severe,1,31918.0088363268,27225.4666851914,35845.5537152373
EMR,44567,22,3,2021,Lip and oral cavity cancer,3,moderate and severe,1,19116.5065479659,15943.3795166443,22491.9217469737
EMR,44567,22,3,2021,Nasopharynx cancer,3,moderate and severe,1,2970.27116322373,2415.81305868256,3424.44203291136
